gene_symbol,feature_is_filtered,feature_name,feature_reference,feature_biotype
ENSG00000253627,FALSE,RP11-513H8.1,NCBITaxon:9606,gene
ENSG00000253628,FALSE,RP11-536N17.1,NCBITaxon:9606,gene
ENSG00000253629,FALSE,KB-1107E3.1,NCBITaxon:9606,gene
ENSG00000253631,FALSE,IGLV7-35,NCBITaxon:9606,gene
ENSG00000253632,FALSE,RP11-486M23.1,NCBITaxon:9606,gene
ENSG00000253633,FALSE,KB-1980E6.3,NCBITaxon:9606,gene
ENSG00000253634,FALSE,RP11-587H10.2,NCBITaxon:9606,gene
ENSG00000253635,FALSE,IGHVIII-67-3,NCBITaxon:9606,gene
ENSG00000253636,FALSE,RP11-531A24.5,NCBITaxon:9606,gene
ENSG00000253637,FALSE,IGLVV-58,NCBITaxon:9606,gene
ENSG00000253641,FALSE,LINCR-0001,NCBITaxon:9606,gene
ENSG00000253642,FALSE,RP11-317N12.1,NCBITaxon:9606,gene
ENSG00000253643,FALSE,RP11-561E1.1,NCBITaxon:9606,gene
ENSG00000253644,FALSE,LINC02845,NCBITaxon:9606,gene
ENSG00000253645,FALSE,CTD-2544N14.3,NCBITaxon:9606,gene
ENSG00000253647,FALSE,KCNIP1-OT1,NCBITaxon:9606,gene
ENSG00000253648,FALSE,RP11-77B22.2,NCBITaxon:9606,gene
ENSG00000253649,FALSE,PRSS51,NCBITaxon:9606,gene
ENSG00000253652,FALSE,RP11-798K23.4,NCBITaxon:9606,gene
ENSG00000253653,FALSE,CTC-248O19.1,NCBITaxon:9606,gene
ENSG00000253656,FALSE,KB-1568E2.1,NCBITaxon:9606,gene
ENSG00000253658,FALSE,LINC01592,NCBITaxon:9606,gene
ENSG00000253659,FALSE,RP11-1114I9.1,NCBITaxon:9606,gene
ENSG00000253660,FALSE,CTC-353G13.1,NCBITaxon:9606,gene
ENSG00000253661,FALSE,ZFHX4-AS1,NCBITaxon:9606,gene
ENSG00000253664,FALSE,RP11-401H2.1,NCBITaxon:9606,gene
ENSG00000253665,FALSE,LINC02866,NCBITaxon:9606,gene
ENSG00000253666,FALSE,KB-1615E4.2,NCBITaxon:9606,gene
ENSG00000253669,FALSE,GASAL1,NCBITaxon:9606,gene
ENSG00000253671,FALSE,RP11-806O11.1,NCBITaxon:9606,gene
ENSG00000253672,FALSE,RP11-536K17.1,NCBITaxon:9606,gene
ENSG00000253673,FALSE,CTC-436K13.1,NCBITaxon:9606,gene
ENSG00000253674,FALSE,IGHVII-78-1,NCBITaxon:9606,gene
ENSG00000253675,FALSE,CTD-3118D11.2,NCBITaxon:9606,gene
ENSG00000253678,FALSE,RP11-981G7.3,NCBITaxon:9606,gene
ENSG00000253679,FALSE,LINC02844,NCBITaxon:9606,gene
ENSG00000253681,FALSE,RP11-115I9.1,NCBITaxon:9606,gene
ENSG00000253682,FALSE,RP11-700E23.2,NCBITaxon:9606,gene
ENSG00000253686,FALSE,LINC01484,NCBITaxon:9606,gene
ENSG00000253687,FALSE,CTC-348L5.1,NCBITaxon:9606,gene
ENSG00000253688,FALSE,RP11-567J20.2,NCBITaxon:9606,gene
ENSG00000253690,FALSE,RP11-380I10.4,NCBITaxon:9606,gene
ENSG00000253691,FALSE,IGKV2OR22-4,NCBITaxon:9606,gene
ENSG00000253692,FALSE,IGHEP1,NCBITaxon:9606,gene
ENSG00000253693,FALSE,CTC-535M15.2,NCBITaxon:9606,gene
ENSG00000253695,FALSE,RP11-177H2.2,NCBITaxon:9606,gene
ENSG00000253696,FALSE,KBTBD11-OT1_ENSG00000253696,NCBITaxon:9606,gene
ENSG00000253698,FALSE,RP11-1259L22.1,NCBITaxon:9606,gene
ENSG00000253699,FALSE,CTD-3118D11.3,NCBITaxon:9606,gene
ENSG00000253702,FALSE,LINC02847,NCBITaxon:9606,gene
ENSG00000253703,FALSE,IGHV1-68,NCBITaxon:9606,gene
ENSG00000253704,FALSE,RP11-267M23.4,NCBITaxon:9606,gene
ENSG00000253706,FALSE,RP11-758M4.4,NCBITaxon:9606,gene
ENSG00000253708,FALSE,RP11-51J9.4,NCBITaxon:9606,gene
ENSG00000253709,FALSE,IGHV1-14,NCBITaxon:9606,gene
ENSG00000253710,FALSE,ALG11,NCBITaxon:9606,gene
ENSG00000253711,FALSE,RP11-787D18.1,NCBITaxon:9606,gene
ENSG00000253712,FALSE,LINC02886,NCBITaxon:9606,gene
ENSG00000253713,FALSE,CTC-264O10.2,NCBITaxon:9606,gene
ENSG00000253714,FALSE,IGHVII-53-1,NCBITaxon:9606,gene
ENSG00000253715,FALSE,RP11-706C16.8,NCBITaxon:9606,gene
ENSG00000253716,FALSE,MINCR,NCBITaxon:9606,gene
ENSG00000253717,FALSE,KB-1299A7.2,NCBITaxon:9606,gene
ENSG00000253719,FALSE,ATXN7L3B,NCBITaxon:9606,gene
ENSG00000253720,FALSE,RP11-473O4.3,NCBITaxon:9606,gene
ENSG00000253722,FALSE,RP11-10N23.4,NCBITaxon:9606,gene
ENSG00000253726,FALSE,RP11-313C15.1,NCBITaxon:9606,gene
ENSG00000253728,FALSE,RP11-706C16.5,NCBITaxon:9606,gene
ENSG00000253729,FALSE,PRKDC,NCBITaxon:9606,gene
ENSG00000253730,FALSE,RP11-893F2.13,NCBITaxon:9606,gene
ENSG00000253731,FALSE,PCDHGA6,NCBITaxon:9606,gene
ENSG00000253732,FALSE,IGKV2-19,NCBITaxon:9606,gene
ENSG00000253733,FALSE,LZTS1-AS1,NCBITaxon:9606,gene
ENSG00000253734,FALSE,LINC01289,NCBITaxon:9606,gene
ENSG00000253735,FALSE,RP11-115J16.3,NCBITaxon:9606,gene
ENSG00000253736,FALSE,RP11-779O18.3,NCBITaxon:9606,gene
ENSG00000253737,FALSE,KB-1460A1.3,NCBITaxon:9606,gene
ENSG00000253738,FALSE,OTUD6B-AS1,NCBITaxon:9606,gene
ENSG00000253740,FALSE,KB-1083B1.1,NCBITaxon:9606,gene
ENSG00000253741,FALSE,LNCOC1,NCBITaxon:9606,gene
ENSG00000253742,FALSE,IGHV3-60,NCBITaxon:9606,gene
ENSG00000253744,FALSE,AC025442.3,NCBITaxon:9606,gene
ENSG00000253745,FALSE,RP11-350F16.1,NCBITaxon:9606,gene
ENSG00000253746,FALSE,RP11-527N22.2,NCBITaxon:9606,gene
ENSG00000253747,FALSE,IGHVII-62-1,NCBITaxon:9606,gene
ENSG00000253749,FALSE,RP11-700E23.1,NCBITaxon:9606,gene
ENSG00000253752,FALSE,IGLVI-63,NCBITaxon:9606,gene
ENSG00000253754,FALSE,RP11-35G22.1,NCBITaxon:9606,gene
ENSG00000253755,FALSE,IGHGP,NCBITaxon:9606,gene
ENSG00000253759,FALSE,IGHV3-57,NCBITaxon:9606,gene
ENSG00000253762,FALSE,RP11-579E24.2,NCBITaxon:9606,gene
ENSG00000253763,FALSE,IGHV3-6,NCBITaxon:9606,gene
ENSG00000253764,FALSE,RP11-439C15.4,NCBITaxon:9606,gene
ENSG00000253765,FALSE,IGKV2D-19,NCBITaxon:9606,gene
ENSG00000253766,FALSE,RP11-804N13.1,NCBITaxon:9606,gene
ENSG00000253767,FALSE,PCDHGA8,NCBITaxon:9606,gene
ENSG00000253768,FALSE,CTB-33O18.1,NCBITaxon:9606,gene
ENSG00000253773,FALSE,C8orf37-AS1,NCBITaxon:9606,gene
ENSG00000253774,FALSE,CTD-3023L14.1,NCBITaxon:9606,gene
ENSG00000253775,FALSE,AC100802.3,NCBITaxon:9606,gene
ENSG00000253776,FALSE,RP11-6N13.4,NCBITaxon:9606,gene
ENSG00000253778,FALSE,RP11-386D6.2,NCBITaxon:9606,gene
ENSG00000253779,FALSE,IGLVVI-25-1,NCBITaxon:9606,gene
ENSG00000253780,FALSE,IGHVIII-2-1,NCBITaxon:9606,gene
ENSG00000253782,FALSE,RP11-350F16.2,NCBITaxon:9606,gene
ENSG00000253783,FALSE,CTD-2534J5.1,NCBITaxon:9606,gene
ENSG00000253784,FALSE,RP11-1145L24.1,NCBITaxon:9606,gene
ENSG00000253786,FALSE,IGLV3-15,NCBITaxon:9606,gene
ENSG00000253787,FALSE,LINC02219,NCBITaxon:9606,gene
ENSG00000253792,FALSE,CTC-436K13.5,NCBITaxon:9606,gene
ENSG00000253794,FALSE,IGLV10-67,NCBITaxon:9606,gene
ENSG00000253796,FALSE,RP11-1084E5.1,NCBITaxon:9606,gene
ENSG00000253797,FALSE,UTP14C,NCBITaxon:9606,gene
ENSG00000253799,FALSE,LINC01030,NCBITaxon:9606,gene
ENSG00000253802,FALSE,SIRLNT,NCBITaxon:9606,gene
ENSG00000253805,FALSE,RP11-1049H7.2,NCBITaxon:9606,gene
ENSG00000253806,FALSE,CTD-2292P10.2,NCBITaxon:9606,gene
ENSG00000253807,FALSE,LINC01170,NCBITaxon:9606,gene
ENSG00000253808,FALSE,IGHVII-46-1,NCBITaxon:9606,gene
ENSG00000253809,FALSE,RP1-149L1.1,NCBITaxon:9606,gene
ENSG00000253811,FALSE,CTD-2363C16.1,NCBITaxon:9606,gene
ENSG00000253818,FALSE,IGLV1-41,NCBITaxon:9606,gene
ENSG00000253819,FALSE,LINC01151,NCBITaxon:9606,gene
ENSG00000253820,FALSE,IGHVII-67-1,NCBITaxon:9606,gene
ENSG00000253821,FALSE,RP11-246K15.1,NCBITaxon:9606,gene
ENSG00000253822,FALSE,IGLV3-24,NCBITaxon:9606,gene
ENSG00000253823,FALSE,IGLV1-62,NCBITaxon:9606,gene
ENSG00000253824,FALSE,KB-173C10.2,NCBITaxon:9606,gene
ENSG00000253825,FALSE,RP11-96A1.5,NCBITaxon:9606,gene
ENSG00000253829,FALSE,RP11-723D22.3,NCBITaxon:9606,gene
ENSG00000253831,FALSE,ETV3L,NCBITaxon:9606,gene
ENSG00000253832,FALSE,CTD-2168K21.1,NCBITaxon:9606,gene
ENSG00000253834,FALSE,RP11-705O24.3,NCBITaxon:9606,gene
ENSG00000253836,FALSE,RP11-731N10.1,NCBITaxon:9606,gene
ENSG00000253837,FALSE,RP11-177H13.2,NCBITaxon:9606,gene
ENSG00000253838,FALSE,RP11-44K6.2,NCBITaxon:9606,gene
ENSG00000253842,FALSE,KB-173C10.1,NCBITaxon:9606,gene
ENSG00000253844,FALSE,RP11-546K22.1,NCBITaxon:9606,gene
ENSG00000253846,FALSE,PCDHGA10,NCBITaxon:9606,gene
ENSG00000253848,FALSE,RP11-10N23.5,NCBITaxon:9606,gene
ENSG00000253849,FALSE,RP11-759A9.1,NCBITaxon:9606,gene
ENSG00000253851,FALSE,RP11-318M2.3,NCBITaxon:9606,gene
ENSG00000253852,FALSE,CTB-140J7.2,NCBITaxon:9606,gene
ENSG00000253853,FALSE,GS1-57L11.1,NCBITaxon:9606,gene
ENSG00000253854,FALSE,RP11-10N23.2,NCBITaxon:9606,gene
ENSG00000253855,FALSE,AC133633.1,NCBITaxon:9606,gene
ENSG00000253857,FALSE,RP11-386G21.2,NCBITaxon:9606,gene
ENSG00000253858,FALSE,CTB-147C13.1,NCBITaxon:9606,gene
ENSG00000253859,FALSE,RP11-157I4.4,NCBITaxon:9606,gene
ENSG00000253860,FALSE,IGKV3-34,NCBITaxon:9606,gene
ENSG00000253862,FALSE,IGHVIII-47-1,NCBITaxon:9606,gene
ENSG00000253865,FALSE,RP11-394O4.3,NCBITaxon:9606,gene
ENSG00000253868,FALSE,FER1L6-AS2,NCBITaxon:9606,gene
ENSG00000253870,FALSE,IGKV1-32,NCBITaxon:9606,gene
ENSG00000253871,FALSE,RP11-756K15.2,NCBITaxon:9606,gene
ENSG00000253872,FALSE,RP11-90D11.1,NCBITaxon:9606,gene
ENSG00000253873,FALSE,PCDHGA11,NCBITaxon:9606,gene
ENSG00000253874,FALSE,IGLVIV-66-1,NCBITaxon:9606,gene
ENSG00000253875,FALSE,RP11-16P20.3,NCBITaxon:9606,gene
ENSG00000253877,FALSE,LINC01608,NCBITaxon:9606,gene
ENSG00000253878,FALSE,RP11-347C18.3,NCBITaxon:9606,gene
ENSG00000253879,FALSE,RP11-379I19.3,NCBITaxon:9606,gene
ENSG00000253880,FALSE,RP11-124B13.1,NCBITaxon:9606,gene
ENSG00000253883,FALSE,IGHV3-19,NCBITaxon:9606,gene
ENSG00000253887,FALSE,RP11-10A14.7,NCBITaxon:9606,gene
ENSG00000253888,FALSE,RP11-521M14.1,NCBITaxon:9606,gene
ENSG00000253889,FALSE,IGLVI-38,NCBITaxon:9606,gene
ENSG00000253891,FALSE,RP11-203E8.1,NCBITaxon:9606,gene
ENSG00000253892,FALSE,RP11-770E5.2,NCBITaxon:9606,gene
ENSG00000253893,FALSE,FAM85B,NCBITaxon:9606,gene
ENSG00000253894,FALSE,RP11-45K10.2,NCBITaxon:9606,gene
ENSG00000253895,FALSE,IGHVII-44-2,NCBITaxon:9606,gene
ENSG00000253896,FALSE,AC144568.2,NCBITaxon:9606,gene
ENSG00000253898,FALSE,LINC01419,NCBITaxon:9606,gene
ENSG00000253901,FALSE,RP11-122C21.1,NCBITaxon:9606,gene
ENSG00000253903,FALSE,RP11-521M14.2,NCBITaxon:9606,gene
ENSG00000253906,FALSE,IGKV2D-10,NCBITaxon:9606,gene
ENSG00000253910,FALSE,PCDHGB2,NCBITaxon:9606,gene
ENSG00000253911,FALSE,KB-1205A7.2,NCBITaxon:9606,gene
ENSG00000253913,FALSE,IGLV3-26,NCBITaxon:9606,gene
ENSG00000253920,FALSE,IGLV3-31,NCBITaxon:9606,gene
ENSG00000253921,FALSE,CTB-113P19.3,NCBITaxon:9606,gene
ENSG00000253924,FALSE,RP11-1023P17.2,NCBITaxon:9606,gene
ENSG00000253925,FALSE,CTB-178M22.1,NCBITaxon:9606,gene
ENSG00000253926,FALSE,RP11-26E5.1,NCBITaxon:9606,gene
ENSG00000253927,FALSE,GS1-39E22.1,NCBITaxon:9606,gene
ENSG00000253930,FALSE,TNFRSF10A-AS1,NCBITaxon:9606,gene
ENSG00000253931,FALSE,RP11-909N17.2,NCBITaxon:9606,gene
ENSG00000253932,FALSE,RP11-10C8.2,NCBITaxon:9606,gene
ENSG00000253935,FALSE,IGLVIV-53,NCBITaxon:9606,gene
ENSG00000253936,FALSE,IGHV3-63,NCBITaxon:9606,gene
ENSG00000253939,FALSE,RP11-44K6.3,NCBITaxon:9606,gene
ENSG00000253941,FALSE,IGHVII-51-2,NCBITaxon:9606,gene
ENSG00000253944,FALSE,RP11-156K13.1,NCBITaxon:9606,gene
ENSG00000253947,FALSE,CTB-77H17.1,NCBITaxon:9606,gene
ENSG00000253948,FALSE,VPS13B-DT,NCBITaxon:9606,gene
ENSG00000253949,FALSE,RP11-790J24.1,NCBITaxon:9606,gene
ENSG00000253953,FALSE,PCDHGB4,NCBITaxon:9606,gene
ENSG00000253955,FALSE,CTB-33O18.3,NCBITaxon:9606,gene
ENSG00000253956,FALSE,RP11-211F2.1,NCBITaxon:9606,gene
ENSG00000253957,FALSE,IGHV3-22,NCBITaxon:9606,gene
ENSG00000253958,FALSE,CLDN23,NCBITaxon:9606,gene
ENSG00000253959,FALSE,LINC01863,NCBITaxon:9606,gene
ENSG00000253960,FALSE,RP11-388K12.1,NCBITaxon:9606,gene
ENSG00000253961,FALSE,RP11-363L24.3,NCBITaxon:9606,gene
ENSG00000253963,FALSE,IGLV3-2,NCBITaxon:9606,gene
ENSG00000253965,FALSE,CTC-329D1.3,NCBITaxon:9606,gene
ENSG00000253967,FALSE,RP11-333A23.4,NCBITaxon:9606,gene
ENSG00000253968,FALSE,CTB-32H22.1,NCBITaxon:9606,gene
ENSG00000253972,FALSE,MAL2-AS1,NCBITaxon:9606,gene
ENSG00000253973,FALSE,RP11-467K18.2,NCBITaxon:9606,gene
ENSG00000253974,FALSE,NRG1-IT1,NCBITaxon:9606,gene
ENSG00000253976,FALSE,RP11-386G21.1,NCBITaxon:9606,gene
ENSG00000253978,FALSE,CTB-178M22.2,NCBITaxon:9606,gene
ENSG00000253979,FALSE,RP11-443C10.2,NCBITaxon:9606,gene
ENSG00000253980,FALSE,CTB-4E7.1,NCBITaxon:9606,gene
ENSG00000253982,FALSE,CTD-2336O2.1,NCBITaxon:9606,gene
ENSG00000253983,FALSE,RP1-16A9.1,NCBITaxon:9606,gene
ENSG00000253985,FALSE,RP11-136K7.3,NCBITaxon:9606,gene
ENSG00000253986,FALSE,CTC-756D1.3,NCBITaxon:9606,gene
ENSG00000253988,FALSE,RP11-489O18.1,NCBITaxon:9606,gene
ENSG00000253989,FALSE,IGHVIII-38-1,NCBITaxon:9606,gene
ENSG00000253992,FALSE,RP11-737F9.1,NCBITaxon:9606,gene
ENSG00000253998,FALSE,IGKV2-29,NCBITaxon:9606,gene
ENSG00000253999,FALSE,IGKV3D-31,NCBITaxon:9606,gene
ENSG00000254000,FALSE,RP11-245A18.1,NCBITaxon:9606,gene
ENSG00000254001,FALSE,RP11-91P17.1,NCBITaxon:9606,gene
ENSG00000254002,FALSE,RP11-213G6.2,NCBITaxon:9606,gene
ENSG00000254003,FALSE,SRI-AS1,NCBITaxon:9606,gene
ENSG00000254004,FALSE,ZNF260,NCBITaxon:9606,gene
ENSG00000254006,FALSE,RP11-1D12.2,NCBITaxon:9606,gene
ENSG00000254007,FALSE,RP11-281H11.1,NCBITaxon:9606,gene
ENSG00000254008,FALSE,LINC00051,NCBITaxon:9606,gene
ENSG00000254009,FALSE,IGKV2D-38,NCBITaxon:9606,gene
ENSG00000254011,FALSE,CTC-229L21.1,NCBITaxon:9606,gene
ENSG00000254017,FALSE,IGHEP2,NCBITaxon:9606,gene
ENSG00000254019,FALSE,RP11-10J21.3,NCBITaxon:9606,gene
ENSG00000254020,FALSE,RP11-100L22.4,NCBITaxon:9606,gene
ENSG00000254021,FALSE,RP11-778D12.2,NCBITaxon:9606,gene
ENSG00000254024,FALSE,KB-1562D12.1,NCBITaxon:9606,gene
ENSG00000254026,FALSE,RP11-369E15.2,NCBITaxon:9606,gene
ENSG00000254027,FALSE,RP11-363E6.3,NCBITaxon:9606,gene
ENSG00000254028,FALSE,AC083843.2,NCBITaxon:9606,gene
ENSG00000254029,FALSE,IGLC4,NCBITaxon:9606,gene
ENSG00000254030,FALSE,IGLC5,NCBITaxon:9606,gene
ENSG00000254031,FALSE,RP11-326E22.1,NCBITaxon:9606,gene
ENSG00000254033,FALSE,RP11-431M3.2,NCBITaxon:9606,gene
ENSG00000254034,FALSE,INTS9-AS1,NCBITaxon:9606,gene
ENSG00000254035,FALSE,RP11-281O15.4,NCBITaxon:9606,gene
ENSG00000254036,FALSE,IGHVIII-67-2,NCBITaxon:9606,gene
ENSG00000254038,FALSE,RP11-419C23.1,NCBITaxon:9606,gene
ENSG00000254039,FALSE,RP11-304F15.6,NCBITaxon:9606,gene
ENSG00000254040,FALSE,RP11-421P23.2,NCBITaxon:9606,gene
ENSG00000254041,FALSE,RP11-574O7.1,NCBITaxon:9606,gene
ENSG00000254042,FALSE,SLIT3-AS2,NCBITaxon:9606,gene
ENSG00000254043,FALSE,RP11-3N13.2,NCBITaxon:9606,gene
ENSG00000254044,FALSE,RP11-681L8.1,NCBITaxon:9606,gene
ENSG00000254045,FALSE,IGHVIII-22-2,NCBITaxon:9606,gene
ENSG00000254046,FALSE,IGHV1-17,NCBITaxon:9606,gene
ENSG00000254048,FALSE,RP11-328K2.1,NCBITaxon:9606,gene
ENSG00000254049,FALSE,NRG1-IT3,NCBITaxon:9606,gene
ENSG00000254050,FALSE,RP11-577N1.1,NCBITaxon:9606,gene
ENSG00000254052,FALSE,IGHVIII-67-4,NCBITaxon:9606,gene
ENSG00000254053,FALSE,IGHVIII-5-2,NCBITaxon:9606,gene
ENSG00000254054,FALSE,RP11-156K13.3,NCBITaxon:9606,gene
ENSG00000254055,FALSE,RP11-17A4.4,NCBITaxon:9606,gene
ENSG00000254056,FALSE,IGHV3-71,NCBITaxon:9606,gene
ENSG00000254057,FALSE,RP3-388N13.3,NCBITaxon:9606,gene
ENSG00000254060,FALSE,RP11-172E10.1,NCBITaxon:9606,gene
ENSG00000254064,FALSE,CTD-2530N21.4,NCBITaxon:9606,gene
ENSG00000254066,FALSE,LINC01938,NCBITaxon:9606,gene
ENSG00000254073,FALSE,IGLVVII-41-1,NCBITaxon:9606,gene
ENSG00000254075,FALSE,IGLVV-66,NCBITaxon:9606,gene
ENSG00000254077,FALSE,IGLV3-7,NCBITaxon:9606,gene
ENSG00000254080,FALSE,RP11-730G20.1,NCBITaxon:9606,gene
ENSG00000254081,FALSE,LINC01299,NCBITaxon:9606,gene
ENSG00000254083,FALSE,LINC01591,NCBITaxon:9606,gene
ENSG00000254084,FALSE,KB-1930G5.4,NCBITaxon:9606,gene
ENSG00000254086,FALSE,RP11-94H18.2,NCBITaxon:9606,gene
ENSG00000254087,FALSE,LYN,NCBITaxon:9606,gene
ENSG00000254089,FALSE,RP11-388K12.2,NCBITaxon:9606,gene
ENSG00000254092,FALSE,RP11-369E15.3,NCBITaxon:9606,gene
ENSG00000254093,FALSE,PINX1_ENSG00000254093,NCBITaxon:9606,gene
ENSG00000254094,FALSE,AC078852.1,NCBITaxon:9606,gene
ENSG00000254095,FALSE,RP11-566H8.2,NCBITaxon:9606,gene
ENSG00000254097,FALSE,IGKV3D-25,NCBITaxon:9606,gene
ENSG00000254098,FALSE,IGKV2-26,NCBITaxon:9606,gene
ENSG00000254099,FALSE,AC005740.5,NCBITaxon:9606,gene
ENSG00000254101,FALSE,LINC02055,NCBITaxon:9606,gene
ENSG00000254102,FALSE,RP11-21C4.1,NCBITaxon:9606,gene
ENSG00000254106,FALSE,LINC01848,NCBITaxon:9606,gene
ENSG00000254109,FALSE,RBPMS-AS1,NCBITaxon:9606,gene
ENSG00000254111,FALSE,RP11-150O12.5,NCBITaxon:9606,gene
ENSG00000254113,FALSE,RP11-174I12.2,NCBITaxon:9606,gene
ENSG00000254115,FALSE,RP11-386D6.1,NCBITaxon:9606,gene
ENSG00000254119,FALSE,LINC02842,NCBITaxon:9606,gene
ENSG00000254120,FALSE,LINC02155,NCBITaxon:9606,gene
ENSG00000254122,FALSE,PCDHGB7,NCBITaxon:9606,gene
ENSG00000254123,FALSE,LINC02839,NCBITaxon:9606,gene
ENSG00000254126,FALSE,CD8B2,NCBITaxon:9606,gene
ENSG00000254127,FALSE,IGLCOR22-1,NCBITaxon:9606,gene
ENSG00000254129,FALSE,CTD-2647L4.1,NCBITaxon:9606,gene
ENSG00000254130,FALSE,LINC01947,NCBITaxon:9606,gene
ENSG00000254134,FALSE,IGHVII-74-1,NCBITaxon:9606,gene
ENSG00000254135,FALSE,RP11-32D16.1,NCBITaxon:9606,gene
ENSG00000254136,FALSE,RP11-546K22.2,NCBITaxon:9606,gene
ENSG00000254138,FALSE,RP11-152K4.2,NCBITaxon:9606,gene
ENSG00000254139,FALSE,CTD-2339F6.1,NCBITaxon:9606,gene
ENSG00000254141,FALSE,RP11-642D21.1,NCBITaxon:9606,gene
ENSG00000254143,FALSE,RP11-470M17.2,NCBITaxon:9606,gene
ENSG00000254153,FALSE,CTA-398F10.2,NCBITaxon:9606,gene
ENSG00000254157,FALSE,IGKV2-18,NCBITaxon:9606,gene
ENSG00000254160,FALSE,CTD-2281E23.3,NCBITaxon:9606,gene
ENSG00000254161,FALSE,IGLVIV-65,NCBITaxon:9606,gene
ENSG00000254162,FALSE,RP11-48B3.3,NCBITaxon:9606,gene
ENSG00000254163,FALSE,CTC-340I23.2,NCBITaxon:9606,gene
ENSG00000254164,FALSE,CTB-33O18.2,NCBITaxon:9606,gene
ENSG00000254165,FALSE,RP11-503E24.2,NCBITaxon:9606,gene
ENSG00000254166,FALSE,CASC19,NCBITaxon:9606,gene
ENSG00000254167,FALSE,IGHV8-51-1,NCBITaxon:9606,gene
ENSG00000254171,FALSE,RP11-67M9.1,NCBITaxon:9606,gene
ENSG00000254174,FALSE,IGHV1-12,NCBITaxon:9606,gene
ENSG00000254175,FALSE,IGLVI-42,NCBITaxon:9606,gene
ENSG00000254176,FALSE,IGHV3-75,NCBITaxon:9606,gene
ENSG00000254177,FALSE,RP11-1149M10.1,NCBITaxon:9606,gene
ENSG00000254178,FALSE,RP11-299D14.2,NCBITaxon:9606,gene
ENSG00000254180,FALSE,AB015752.3,NCBITaxon:9606,gene
ENSG00000254186,FALSE,RP11-541P9.3,NCBITaxon:9606,gene
ENSG00000254187,FALSE,CTB-78F1.1,NCBITaxon:9606,gene
ENSG00000254192,FALSE,CTC-558O2.2,NCBITaxon:9606,gene
ENSG00000254194,FALSE,RP1-273G13.3,NCBITaxon:9606,gene
ENSG00000254197,FALSE,RP11-10J21.5,NCBITaxon:9606,gene
ENSG00000254201,FALSE,RP11-618M23.2,NCBITaxon:9606,gene
ENSG00000254202,FALSE,RP11-120I21.2,NCBITaxon:9606,gene
ENSG00000254203,FALSE,IGHVII-33-1,NCBITaxon:9606,gene
ENSG00000254204,FALSE,RP11-400K9.3,NCBITaxon:9606,gene
ENSG00000254205,FALSE,RP11-92K15.1,NCBITaxon:9606,gene
ENSG00000254206,FALSE,NPIPB11,NCBITaxon:9606,gene
ENSG00000254207,FALSE,RP11-43A14.1,NCBITaxon:9606,gene
ENSG00000254208,FALSE,RP11-219B4.3,NCBITaxon:9606,gene
ENSG00000254209,FALSE,LINC02855,NCBITaxon:9606,gene
ENSG00000254211,FALSE,LINC01485,NCBITaxon:9606,gene
ENSG00000254215,FALSE,IGHVIII-11-1,NCBITaxon:9606,gene
ENSG00000254219,FALSE,GS1-251I9.2,NCBITaxon:9606,gene
ENSG00000254220,FALSE,IGKV2D-18,NCBITaxon:9606,gene
ENSG00000254221,FALSE,PCDHGB1,NCBITaxon:9606,gene
ENSG00000254222,FALSE,RP11-787D18.2,NCBITaxon:9606,gene
ENSG00000254224,FALSE,KB-1043D8.6,NCBITaxon:9606,gene
ENSG00000254226,FALSE,LINC01933,NCBITaxon:9606,gene
ENSG00000254227,FALSE,RP11-622O11.4,NCBITaxon:9606,gene
ENSG00000254228,FALSE,IGHV3-42,NCBITaxon:9606,gene
ENSG00000254230,FALSE,RP11-582J16.3,NCBITaxon:9606,gene
ENSG00000254231,FALSE,CTD-2284J15.1,NCBITaxon:9606,gene
ENSG00000254233,FALSE,LINC02365,NCBITaxon:9606,gene
ENSG00000254236,FALSE,KB-1639H6.2,NCBITaxon:9606,gene
ENSG00000254237,FALSE,RP11-115J16.2,NCBITaxon:9606,gene
ENSG00000254238,FALSE,RP11-300E4.2,NCBITaxon:9606,gene
ENSG00000254239,FALSE,GS1-39E22.2,NCBITaxon:9606,gene
ENSG00000254240,FALSE,IGLVI-20,NCBITaxon:9606,gene
ENSG00000254242,FALSE,RP11-1080G15.2,NCBITaxon:9606,gene
ENSG00000254245,FALSE,PCDHGA3,NCBITaxon:9606,gene
ENSG00000254246,FALSE,CTB-120L21.1,NCBITaxon:9606,gene
ENSG00000254248,FALSE,RP11-320N21.2,NCBITaxon:9606,gene
ENSG00000254249,FALSE,RP11-959I15.4,NCBITaxon:9606,gene
ENSG00000254251,FALSE,RP11-662G23.1,NCBITaxon:9606,gene
ENSG00000254254,FALSE,RP11-17A4.2,NCBITaxon:9606,gene
ENSG00000254258,FALSE,RP11-398H6.1,NCBITaxon:9606,gene
ENSG00000254260,FALSE,RP11-369E15.1,NCBITaxon:9606,gene
ENSG00000254261,FALSE,RP11-18A15.1,NCBITaxon:9606,gene
ENSG00000254263,FALSE,RP11-473O4.4,NCBITaxon:9606,gene
ENSG00000254264,FALSE,IGKV3OR22-2,NCBITaxon:9606,gene
ENSG00000254266,FALSE,PKIA-AS1,NCBITaxon:9606,gene
ENSG00000254271,FALSE,ANK3-DT,NCBITaxon:9606,gene
ENSG00000254275,FALSE,LINC00824,NCBITaxon:9606,gene
